passo,valor,antigo_saldo_pessoa1,novo_saldo_pessoa1,antigo_saldo_pessoa2,novo_saldo_pessoa2,tipo_transacao,fraude
299,218001.84,0.0,0.0,272892.43,490894.27,saque,0
299,54483.97,209649.45,155165.48,0.0,0.0,pagamento,0
299,223103.25,24145.0,247248.25,91642.79,0.0,deposito,0
299,1150561.97,1150561.97,0.0,0.0,0.0,transferencia,1
299,1150561.97,1150561.97,0.0,497440.37,1648002.34,saque,1
299,7048.33,6105839.7,6112888.03,758701.88,751653.55,deposito,0
299,197339.09,3004680.25,3202019.34,468720.21,271381.12,deposito,0
299,7925.38,0.0,0.0,0.0,0.0,pagamento,0
299,254701.39,59956.0,314657.39,0.0,0.0,deposito,0
299,1158358.08,1158358.08,0.0,0.0,0.0,transferencia,1
299,1158358.08,1158358.08,0.0,0.0,1158358.08,saque,1
299,277321.77,2279.0,0.0,0.0,277321.77,saque,0
299,25671.38,0.0,0.0,0.0,0.0,pagamento,0
299,273986.72,0.0,0.0,565547.73,839534.45,saque,0
299,233015.98,102860.0,0.0,0.0,233015.98,saque,0
299,183303.46,5384256.19,5567559.65,1442834.73,1259531.27,deposito,0
299,59990.24,30987.0,0.0,0.0,0.0,pagamento,0
299,1846794.11,263874.0,0.0,17320.43,1864114.53,transferencia,0
299,26289.89,158752.0,132462.11,0.0,0.0,pagamento,0
299,3722.03,20129.0,16406.97,0.0,0.0,pagamento,0
299,26063.07,255293.4,281356.47,41495.54,15432.47,deposito,0
299,126151.42,4259304.45,4385455.88,3076373.77,2950222.35,deposito,0
299,1775481.27,0.0,0.0,6709180.39,8484661.66,transferencia,0
299,82326.24,5572.0,87898.24,74997.0,0.0,deposito,0
299,28177.05,0.0,0.0,3564792.49,3592969.54,saque,0
299,138999.71,674715.0,535715.29,0.0,138999.71,saque,0
299,313446.79,0.0,0.0,502630.97,816077.76,saque,0
299,68260.66,0.0,0.0,163637.49,231898.14,saque,0
299,429348.77,0.0,0.0,557935.54,987284.32,saque,0
299,3361120.25,317092.0,0.0,0.0,3361120.25,transferencia,0
299,35863.41,0.0,0.0,3306064.95,3341928.36,saque,0
299,163855.93,0.0,0.0,2219169.33,2383025.26,saque,0
299,12606.14,0.0,0.0,0.0,0.0,pagamento,0
299,189349.06,0.0,0.0,357575.01,546924.07,saque,0
299,26154.28,0.0,0.0,0.0,0.0,pagamento,0
299,272971.84,5884218.83,6157190.67,1190960.45,917988.61,deposito,0
299,1760.61,2401.0,640.39,0.0,0.0,pagamento,0
299,136057.89,10928.0,146985.89,304552.14,168494.25,deposito,0
299,197868.64,0.0,0.0,3343081.46,3540950.11,saque,0
299,31194.92,0.0,0.0,0.0,0.0,pagamento,0
299,200415.04,0.0,0.0,1261720.06,1462135.11,transferencia,0
299,405443.68,0.0,0.0,5453062.45,6393006.91,saque,0
299,125490.38,30521.0,0.0,166194.34,291684.72,saque,0
299,46825.6,0.0,0.0,660323.9,707149.5,saque,0
299,254266.22,99337.0,0.0,98902.87,353169.09,saque,0
299,9914.97,141220.0,131305.03,0.0,0.0,pagamento,0
299,52502.39,0.0,0.0,155153.2,207655.59,saque,0
299,73461.53,916533.91,989995.44,114217.61,40756.08,deposito,0
299,37305.59,43636.0,6330.41,0.0,0.0,pagamento,0
299,186205.98,34781.0,0.0,0.0,186205.98,saque,0
299,11989.82,0.0,0.0,0.0,0.0,pagamento,0
299,105947.18,13687724.65,13793671.83,1203366.91,1097419.73,deposito,0
299,70618.66,21741180.73,21811799.4,862737.01,792118.34,deposito,0
299,120644.68,7806805.3,7927449.98,259416.18,138771.5,deposito,0
299,375247.92,14436.0,0.0,0.0,375247.92,saque,0
299,38342.81,0.0,0.0,0.0,0.0,pagamento,0
299,239580.2,14338.0,0.0,96221.06,335801.26,saque,0
299,186692.17,1603709.7,1790401.87,449760.48,263068.31,deposito,0
299,4437.44,21482.0,17044.56,0.0,0.0,pagamento,0
299,15678.28,0.0,0.0,0.0,0.0,pagamento,0
299,98139.47,177.0,0.0,4662193.22,4760332.69,saque,0
299,115121.53,2993608.92,3108730.46,1541852.07,1426730.54,deposito,0
299,21758.36,30979.0,9220.64,0.0,0.0,pagamento,0
299,2437.46,0.0,0.0,0.0,0.0,pagamento,0
299,95496.5,26542.0,0.0,74175.03,169671.53,saque,0
299,330858.22,0.0,0.0,397338.36,728196.58,saque,0
299,12237.81,0.0,0.0,0.0,0.0,pagamento,0
299,1578855.32,0.0,0.0,4686734.04,6265589.36,transferencia,0
299,370818.44,118893.0,0.0,3216892.11,3587710.55,saque,0
299,24210.66,0.0,0.0,0.0,0.0,pagamento,0
300,145798.37,0.0,0.0,1422712.61,1568510.99,saque,0
300,30323.43,450.0,0.0,0.0,0.0,pagamento,0
300,51535.4,18038.0,0.0,0.0,0.0,pagamento,0
300,33632.24,19943.0,0.0,0.0,0.0,pagamento,0
300,427104.13,869294.61,442190.48,2899509.5,3326613.63,saque,0
300,120024.37,0.0,0.0,2009726.63,2129751.0,transferencia,0
300,4514.53,0.0,0.0,0.0,0.0,pagamento,0
300,39107.76,9692998.38,9732106.14,262716.67,223608.91,deposito,0
300,250785.34,29890.0,0.0,288727.96,539513.3,saque,0
300,440929.28,10002057.9,10442987.18,2792027.28,2351098.01,deposito,0
300,452.05,3909.0,3456.95,296364.04,296816.09,debito,0
300,244896.8,60805.0,0.0,1843822.2,2088719.0,saque,0
300,234762.52,0.0,0.0,340984.95,575747.48,saque,0
300,29408.1,10662.0,0.0,0.0,29408.1,saque,0
300,36057.26,28575.0,0.0,0.0,0.0,pagamento,0
300,32020.17,2460405.64,2492425.81,3471537.73,3439517.56,deposito,0
300,419899.77,195.0,420094.77,0.0,0.0,deposito,0
300,75727.53,20516.0,0.0,0.0,75727.53,saque,0
300,247367.01,0.0,0.0,409058.61,656425.62,saque,0
300,11313.91,29714.0,18400.09,0.0,0.0,pagamento,0
300,264058.41,264058.41,0.0,0.0,0.0,transferencia,1
300,264058.41,264058.41,0.0,3298139.38,3562197.79,saque,1
300,299490.76,101488.0,0.0,0.0,299490.76,saque,0
300,216987.89,8765060.88,8982048.76,391408.39,174420.5,deposito,0
300,150697.3,11365770.12,11516467.42,4407093.0,4256395.7,deposito,0
300,37390.52,1324.0,0.0,0.0,0.0,pagamento,0
300,29878.85,22657.34,0.0,0.0,0.0,pagamento,0
300,64950.98,47818.0,112768.98,0.0,0.0,deposito,0
300,2658428.11,4256.77,0.0,8147710.75,10806138.87,transferencia,0
300,35289.6,20261.0,0.0,2594076.52,2629366.12,saque,0
300,907616.84,15830.02,0.0,3372651.3,4280268.14,transferencia,0
300,191739.07,0.0,0.0,734988.1,926727.17,saque,0
300,12099.29,11695.0,0.0,0.0,0.0,pagamento,0
300,241668.07,183.0,0.0,30584.28,272252.34,saque,0
300,117.16,0.0,0.0,0.0,0.0,pagamento,0
300,459000.79,3400.0,462400.79,803791.87,344791.08,deposito,0
300,302832.29,55671.0,0.0,701935.32,1004767.62,saque,0
300,530222.8,0.0,0.0,5170148.82,5700371.61,saque,0
300,9508.76,0.0,0.0,0.0,0.0,pagamento,0
300,342669.2,11377.0,354046.2,753417.31,2389361.19,deposito,0
300,45076.53,59.0,0.0,44597.52,89674.05,saque,0
300,194719.86,1199527.36,1394247.22,3016018.05,2821298.2,deposito,0
300,438636.87,89146.05,0.0,1572111.8,2010748.67,saque,0
300,33605.94,1070.0,0.0,215006.47,248612.4,saque,0
300,24703.93,161711.0,137007.07,0.0,24703.93,saque,0
300,59274.34,4498608.45,4557882.79,154828.99,95554.65,deposito,0
300,256519.79,0.0,0.0,1654679.94,1911199.73,transferencia,0
300,176059.16,176059.16,0.0,0.0,0.0,transferencia,1
300,176059.16,176059.16,0.0,105783.21,281842.36,saque,1
300,24730.17,1804359.81,1829089.98,4806183.88,4781453.71,deposito,0
300,89343.23,14996161.42,15085504.66,122461.11,33117.88,deposito,0
300,73430.72,19030132.76,19103563.48,271845.89,198415.17,deposito,0
300,3195384.93,48826.0,0.0,1434690.24,4630075.17,transferencia,0
300,201802.22,0.0,0.0,250395.74,452197.96,saque,0
300,31685.38,0.0,0.0,0.0,0.0,pagamento,0
300,2443.04,10646.0,8202.96,0.0,0.0,pagamento,0
300,288411.82,0.0,0.0,1024588.18,1313000.0,transferencia,0
300,4027156.6,0.0,0.0,4599531.33,8626687.94,transferencia,0
300,10233.12,1962.0,0.0,0.0,0.0,pagamento,0
300,12348.31,0.0,0.0,0.0,0.0,pagamento,0
300,278733.58,80117.0,358850.58,463865.52,185131.94,deposito,0
300,13969.37,0.0,0.0,0.0,0.0,pagamento,0
300,521992.68,0.0,0.0,536328.65,1058321.33,transferencia,0
300,130549.83,0.0,0.0,6979015.28,7109565.11,saque,0
300,145341.08,4045136.59,4190477.67,609747.15,464406.07,deposito,0
300,52691.62,0.0,0.0,5000379.11,5053070.73,saque,0
300,1845024.71,46692.0,0.0,156784.9,2160083.87,transferencia,0
300,74240.76,3429109.63,3503350.38,90390.19,16149.43,deposito,0
300,161834.66,0.0,0.0,817434.84,979269.49,saque,0
300,18305.27,0.0,0.0,0.0,0.0,pagamento,0
300,178076.15,0.0,0.0,304425.81,482501.96,saque,0
300,12712.55,20855.0,8142.45,0.0,0.0,pagamento,0
300,118624.3,1161896.27,1280520.57,331573.23,212948.93,deposito,0
300,231824.9,0.0,0.0,406842.96,638667.86,saque,0
300,259824.87,5301.0,265125.87,0.0,0.0,deposito,0
300,50879.75,0.0,0.0,0.0,0.0,pagamento,0
300,161727.92,51782.0,0.0,0.0,161727.92,saque,0
300,26151.75,7123.0,0.0,0.0,0.0,pagamento,0
300,1080.29,0.0,0.0,0.0,0.0,pagamento,0
300,130183.16,0.0,0.0,658105.11,788288.28,saque,0
300,774446.92,0.0,0.0,2357884.77,3132331.69,transferencia,0
300,96819.18,2081593.6,2178412.78,1949353.28,1852534.1,deposito,0
300,794421.26,794421.26,0.0,0.0,0.0,transferencia,1
300,794421.26,794421.26,0.0,23123.74,817545.0,saque,1
300,774761.84,774761.84,0.0,0.0,0.0,transferencia,1
300,774761.84,774761.84,0.0,153301.73,928063.57,saque,1
300,116422.4,371.0,0.0,0.0,116422.4,saque,0
300,347161.9,0.0,0.0,1549703.18,1896865.09,saque,0
300,268654.29,5836.0,0.0,0.0,268654.29,saque,0
300,34767.2,3071.0,0.0,0.0,0.0,pagamento,0
300,6920.13,16011501.05,16018421.18,246563.92,239643.79,deposito,0
300,119919.23,0.0,0.0,170448.08,290367.3,saque,0
301,16569.19,23798.0,7228.81,0.0,0.0,pagamento,0
301,8619.45,1034.0,0.0,0.0,0.0,pagamento,0
301,19226.1,0.0,0.0,0.0,0.0,pagamento,0
301,154417.36,3361072.64,3515490.0,3295655.82,3141238.46,deposito,0
301,58103.54,5404963.59,5463067.13,297487.85,239384.31,deposito,0
301,111228.05,101538.0,0.0,865438.57,976666.62,saque,0
301,208834.77,0.0,0.0,474783.29,683618.06,saque,0
301,662.06,23571.4,22909.34,0.0,0.0,pagamento,0
301,43022.35,0.0,0.0,0.0,0.0,pagamento,0
301,236284.64,83257.0,0.0,659249.42,895534.07,saque,0
301,192578.11,20198.0,0.0,2391935.7,2584513.81,saque,0
301,316459.59,0.0,0.0,476179.14,792638.73,saque,0
301,139356.23,713.0,140069.23,0.0,0.0,deposito,0
301,1657974.94,14262.0,0.0,120587.23,1778562.17,transferencia,0
301,10053.54,0.0,0.0,0.0,0.0,pagamento,0
301,168037.25,75425.0,0.0,3051228.71,3219265.96,saque,0
301,121795.55,2322.0,0.0,607951.03,729746.59,saque,0
301,60668.23,13559605.22,13620273.44,3374710.66,3314042.43,deposito,0
301,264275.43,11266.0,275541.43,1055675.39,791399.96,deposito,0
301,26743.65,0.0,0.0,0.0,0.0,pagamento,0
301,833111.41,21377.0,0.0,161025.79,994137.2,transferencia,0
301,163372.7,42055.0,0.0,992148.0,1155520.7,saque,0
301,7582.33,0.0,0.0,0.0,0.0,pagamento,0
301,85712.71,0.0,0.0,1614042.15,1699754.86,saque,0
301,32483.81,114130.0,81646.19,0.0,0.0,pagamento,0
301,110644.7,64787.0,0.0,0.0,110644.7,saque,0
301,13431.33,0.0,0.0,0.0,0.0,pagamento,0
301,216794.11,0.0,0.0,591826.21,808620.32,saque,0
301,168283.91,0.0,0.0,440178.93,608462.84,saque,0
301,30978.17,0.0,0.0,239468.89,270447.06,saque,0
301,293324.7,3065.0,296389.7,148504.5,0.0,deposito,0
301,114770.69,5185.0,0.0,2086608.25,2201378.94,saque,0
301,205736.91,10636.71,0.0,628432.28,834169.19,saque,0
301,75195.99,4592425.47,4667621.45,450466.18,375270.19,deposito,0
301,164771.61,2226465.51,2391237.12,12255469.65,12090698.04,deposito,0
301,326670.12,101974.0,428644.12,397423.69,70753.57,deposito,0
301,81053.43,895270.0,814216.57,0.0,81053.43,saque,0
301,319.78,923.0,603.22,0.0,0.0,pagamento,0
301,178385.97,4013.0,182398.97,0.0,0.0,deposito,0
301,252395.41,0.0,0.0,524034.88,776430.3,saque,0
301,285190.17,166972.0,0.0,116104.1,401294.27,saque,0
301,11659.09,0.0,0.0,1021967.36,1033626.45,saque,0
301,71914.63,0.0,0.0,513789.15,585703.79,saque,0
301,21576.89,50654.0,29077.11,0.0,0.0,pagamento,0
301,360149.03,133759.0,0.0,0.0,360149.03,transferencia,0
301,107183.04,2314.0,109497.04,0.0,0.0,deposito,0
301,6403.03,0.0,0.0,0.0,0.0,pagamento,0
301,18556.25,85955.39,67399.14,0.0,0.0,pagamento,0
301,102144.26,0.0,0.0,243822.51,345966.77,saque,0
301,362034.03,604.0,362638.03,0.0,0.0,deposito,0
301,127444.52,0.0,0.0,2116311.83,2243756.35,transferencia,0
301,322174.49,51466.0,373640.49,467106.61,144932.12,deposito,0
301,13140.4,1565.0,0.0,0.0,0.0,pagamento,0
301,192670.98,8097.0,200767.98,519538.03,326867.05,deposito,0
301,27289.24,292779.69,265490.45,0.0,0.0,pagamento,0
301,30630158.39,0.0,0.0,31495614.76,62125773.15,transferencia,0
301,959242.81,12290.0,0.0,0.0,959242.81,transferencia,0
301,163296.06,161.0,0.0,1698590.19,1861886.24,saque,0
301,20932.33,202592.98,181660.66,0.0,0.0,pagamento,0
301,114834.91,0.0,0.0,1556320.97,1671155.88,saque,0
301,11372.66,0.0,0.0,0.0,0.0,pagamento,0
301,152231.25,19964.0,172195.25,16634.59,0.0,deposito,0
301,77376.52,106294.0,28917.48,913379.84,990756.36,saque,0
301,154145.41,398629.0,552774.41,80864.98,0.0,deposito,0
301,89482.74,0.0,0.0,1151625.27,1241108.01,saque,0
301,259864.67,145172.0,0.0,1511200.69,1771065.37,saque,0
301,474175.12,0.0,0.0,4653377.32,5127552.44,transferencia,0
301,492664.75,262499.0,755163.75,0.0,0.0,deposito,0
301,246934.27,0.0,0.0,4871372.43,5118306.7,saque,0
301,200495.43,0.0,0.0,225503.81,416269.73,saque,0
301,82665.47,82665.47,0.0,0.0,0.0,transferencia,1
301,82665.47,82665.47,0.0,122651.87,205317.34,saque,1
301,139031.57,30225.0,0.0,0.0,139031.57,saque,0
301,230646.2,30278.0,260924.2,1250280.43,1019634.24,deposito,0
301,147351.33,16052578.33,16199929.66,5775989.17,5628637.84,deposito,0
301,484847.5,0.0,0.0,3506668.8,3991516.3,saque,0
301,220564.68,247942.89,468507.57,286475.26,65910.58,deposito,0
301,47499.71,513.0,0.0,0.0,47499.71,saque,0
301,26397.79,23261.25,0.0,0.0,0.0,pagamento,0
301,87989.9,0.0,0.0,4306292.88,4394282.78,saque,0
301,10195.1,0.0,0.0,0.0,0.0,pagamento,0
301,408724.54,408724.54,0.0,0.0,0.0,transferencia,1
301,408724.54,408724.54,0.0,0.0,408724.54,saque,1
301,19102.59,0.0,0.0,0.0,0.0,pagamento,0
301,233638.58,14749.0,248387.58,8064831.63,7831193.05,deposito,0
301,451904.94,10039.0,0.0,201176.4,653081.34,saque,0
301,31371.15,11469.0,0.0,1174199.4,1205570.55,saque,0
301,18739.5,51686.0,32946.5,0.0,0.0,pagamento,0
301,13638.76,0.0,0.0,0.0,0.0,pagamento,0
301,263410.43,203045.0,466455.43,174707.14,0.0,deposito,0
301,4174.53,41485.0,37310.47,0.0,0.0,pagamento,0
301,8649.5,0.0,0.0,0.0,0.0,pagamento,0
301,15835.01,96894.0,81058.99,538340.96,554175.97,saque,0
301,23395.81,0.0,0.0,0.0,0.0,pagamento,0
301,712.18,0.0,0.0,0.0,0.0,pagamento,0
302,248082.98,0.0,0.0,4752575.92,5000658.9,saque,0
302,43235.71,43235.71,0.0,0.0,0.0,transferencia,1
302,43235.71,43235.71,0.0,54838.13,98073.84,saque,1
302,51813.09,7380106.78,7431919.88,1236303.57,1184490.47,deposito,0
302,1788729.73,1788729.73,0.0,0.0,0.0,transferencia,1
302,1788729.73,1788729.73,0.0,109598.5,1898328.23,saque,1
302,1011249.64,1011249.64,0.0,0.0,0.0,transferencia,1
302,1011249.64,1011249.64,0.0,56305.88,1067555.52,saque,1
302,367731.29,0.0,0.0,1327932.69,1695663.98,saque,0
302,3975.32,117409.3,113433.98,102724.83,106700.15,saque,0
302,244625.38,21239.0,0.0,8451366.89,8695992.27,saque,0
302,11864.97,16090.83,4225.86,0.0,0.0,pagamento,0
302,7319.09,10896.0,3576.91,0.0,0.0,pagamento,0
302,579692.2,0.0,0.0,1254178.49,1833870.69,saque,0
302,44877.88,0.0,0.0,0.0,0.0,pagamento,0
302,7274.33,0.0,0.0,0.0,0.0,pagamento,0
302,494849.29,69922.0,0.0,0.0,494849.29,saque,0
302,108229.6,21341166.12,21449395.72,873399.19,765169.59,deposito,0
302,10799.66,0.0,0.0,0.0,0.0,pagamento,0
302,205943.08,0.0,0.0,429587.84,635530.92,saque,0
302,339441.59,0.0,0.0,1291973.05,1631414.64,saque,0
302,238617.66,224951.0,463568.66,586425.29,347807.62,deposito,0
302,17350.29,177067.19,159716.89,0.0,0.0,pagamento,0
302,60512.95,109254.0,48741.05,0.0,60512.95,saque,0
302,324763.0,192500.45,0.0,1655486.01,1980249.01,saque,0
302,177103.11,327462.0,150358.89,73555.97,250659.08,saque,0
302,169277.73,21180.0,0.0,3110418.89,3279696.62,saque,0
302,19507.44,11530.0,0.0,0.0,0.0,pagamento,0
302,27068.31,0.0,0.0,0.0,0.0,pagamento,0
302,30428.57,0.0,0.0,0.0,0.0,pagamento,0
302,391355.1,130913.2,0.0,2064904.46,2456259.55,saque,0
302,34115.15,168184.2,134069.05,0.0,0.0,pagamento,0
302,16139.65,0.0,0.0,0.0,0.0,pagamento,0
302,6914.32,0.0,0.0,0.0,0.0,pagamento,0
302,2190.0,0.0,0.0,0.0,0.0,pagamento,0
302,128713.67,9031758.05,9160471.72,172725.99,44012.32,deposito,0
302,204696.39,20899.0,225595.39,269236.91,64540.52,deposito,0
302,57229.42,0.0,0.0,0.0,0.0,pagamento,0
302,67321.29,0.0,0.0,423437.28,490758.57,saque,0
302,105358.25,0.0,0.0,2359109.3,2464467.55,saque,0
302,22585.02,0.0,0.0,0.0,0.0,pagamento,0
302,170901.66,112436.0,0.0,900879.42,1071781.08,transferencia,0
302,213023.45,85045.0,298068.45,657002.43,443978.98,deposito,0
302,176214.19,664.0,0.0,338812.2,515026.39,saque,0
302,133015.12,0.0,0.0,3259977.46,3392992.59,saque,0
302,11039.68,0.0,0.0,0.0,0.0,pagamento,0
302,14231.66,332720.55,318488.89,0.0,0.0,pagamento,0
302,39463.8,233690.72,194226.92,0.0,0.0,pagamento,0
302,63561.55,4382321.94,4445883.49,253345.81,189784.26,deposito,0
302,24406.57,1217.0,0.0,0.0,0.0,pagamento,0
302,261929.44,30276.0,0.0,1043688.02,1530795.76,transferencia,0
302,138374.48,0.0,0.0,322819.39,461193.87,saque,0
302,2213.02,2015831.61,2018044.63,101086.53,98873.51,deposito,0
302,24122.76,0.0,0.0,4382819.69,4406942.45,saque,0
302,249762.78,0.0,0.0,489857.91,739620.69,saque,0
302,226642.19,0.0,0.0,2615964.92,2842607.11,saque,0
302,115343.83,0.0,0.0,1758639.36,1873983.19,saque,0
302,9798.1,107502.0,97703.9,0.0,0.0,pagamento,0
302,823480.79,0.0,0.0,1567963.92,2391444.71,transferencia,0
302,223279.65,7002.0,0.0,7713144.87,7936424.51,saque,0
302,358427.44,2602635.23,2961062.67,1606519.89,1248092.45,deposito,0
302,134254.06,9046718.16,9180972.22,134661.49,407.43,deposito,0
302,369663.92,16355.0,386018.92,515172.95,145509.03,deposito,0
302,125817.74,48797.0,174614.74,0.0,0.0,deposito,0
302,192306.73,6252281.76,6444588.49,315576.79,123270.07,deposito,0
302,32950.92,68284.0,35333.08,0.0,0.0,pagamento,0
302,364623.72,51557.0,0.0,2463.02,367086.74,saque,0
302,136778.47,19829.0,0.0,0.0,136778.47,saque,0
302,28634.01,15978.0,0.0,0.0,0.0,pagamento,0
302,178718.45,0.0,0.0,233924.08,412642.54,saque,0
302,39985.2,92695.0,132680.2,1953739.35,2270911.44,deposito,0
302,24776.11,0.0,0.0,0.0,0.0,pagamento,0
302,781065.27,0.0,0.0,2660247.14,3441312.41,transferencia,0
302,461.47,19431.0,18969.53,0.0,0.0,pagamento,0
302,350622.7,69846.0,0.0,24319.69,374942.39,saque,0
302,9952.21,0.0,0.0,0.0,0.0,pagamento,0
302,10212021.61,0.0,0.0,12797464.93,22778564.64,transferencia,0
302,705072.5,0.0,0.0,858841.74,1563914.25,transferencia,0
302,3620915.61,0.0,0.0,5111394.86,8732310.46,transferencia,0
302,633384.46,633384.46,0.0,0.0,0.0,transferencia,1
302,633384.46,633384.46,0.0,0.0,633384.46,saque,1
302,37383.19,204135.0,241518.19,0.0,0.0,deposito,0
302,274998.61,212731.0,0.0,388948.26,399284.29,saque,0
302,59247.37,7494.0,0.0,211847.54,271094.91,saque,0
302,172875.05,10967685.16,11140560.21,920032.5,747157.45,deposito,0
302,15279.47,15287910.82,15303190.3,174283.71,159004.24,deposito,0
302,412982.34,0.0,0.0,7838009.54,8250991.88,transferencia,0
302,196714.06,898.0,0.0,71204.55,267918.61,saque,0
302,8610.65,20811.0,12200.35,0.0,0.0,pagamento,0
302,194360.73,65695.0,260055.73,0.0,0.0,deposito,0
302,239949.75,0.0,0.0,240186.09,480135.84,saque,0
302,53245.34,642688.12,695933.46,196338.16,143092.82,deposito,0
303,210086.1,0.0,210086.1,982190.77,772104.67,deposito,0
303,53275.85,14411649.37,14464925.22,130205.17,76929.32,deposito,0
303,10508.71,0.0,0.0,0.0,0.0,pagamento,0
303,332777.46,11081.0,343858.46,1189518.94,856741.49,deposito,0
303,8272.78,0.0,0.0,0.0,0.0,pagamento,0
303,26096.18,393.0,0.0,0.0,0.0,pagamento,0
303,15257.79,222161.0,206903.21,0.0,0.0,pagamento,0
303,13948.17,0.0,0.0,0.0,0.0,pagamento,0
303,497044.63,0.0,0.0,1219829.29,1716873.92,saque,0
303,196892.54,324732.73,127840.18,420841.08,617733.63,saque,0
303,199870.29,199870.29,0.0,0.0,0.0,transferencia,1
303,199870.29,199870.29,0.0,312392.33,512262.62,saque,1
303,13962.6,21266.0,7303.4,0.0,0.0,pagamento,0
303,13170.07,0.0,0.0,0.0,0.0,pagamento,0
303,868153.84,24634.0,0.0,0.0,868153.84,transferencia,0
303,8186.6,0.0,0.0,0.0,0.0,pagamento,0
303,447009.83,447009.83,0.0,0.0,0.0,transferencia,1
303,447009.83,447009.83,0.0,45138.12,492147.95,saque,1
303,468006.18,21321.0,489327.18,369180.47,0.0,deposito,0
303,110493.83,20242.0,0.0,429512.21,540006.04,saque,0
303,3314.84,69817.58,66502.73,0.0,0.0,pagamento,0
303,41241.12,49388.0,8146.88,0.0,0.0,pagamento,0
303,786480.78,786480.78,0.0,0.0,0.0,transferencia,1
303,786480.78,786480.78,0.0,1590386.44,2376867.23,saque,1
303,18821.84,200253.0,181431.16,0.0,0.0,pagamento,0
303,98866.94,61074.0,159940.94,1955139.14,1856272.21,deposito,0
303,148911.13,2944430.69,3093341.82,3948281.63,3799370.5,deposito,0
303,81240.88,19986.0,0.0,0.0,0.0,pagamento,0
303,131710.53,0.0,0.0,1606147.79,1737858.32,saque,0
303,283981.94,7931831.81,8215813.75,4177892.1,3893910.16,deposito,0
303,9665.46,9704215.54,9713881.0,48366.74,38701.28,deposito,0
303,32792.02,19638618.38,19671410.4,410803.63,378011.61,deposito,0
303,61061.56,22586677.74,22647739.29,458090.76,397029.2,deposito,0
303,340420.72,0.0,0.0,1552443.41,1892864.13,saque,0
303,388776.14,28239.0,0.0,2667938.74,3056714.88,transferencia,0
303,461574.87,0.0,0.0,1619742.24,2081317.12,saque,0
303,32574.64,106017.0,73442.36,258880.67,291455.31,saque,0
303,8257.25,135771.64,127514.4,0.0,0.0,pagamento,0
303,66125.41,70034.0,3908.59,2010860.43,2076985.84,saque,0
303,579604.0,32068.0,0.0,187638.7,767242.69,saque,0
303,209324.98,1854337.22,2063662.2,1119626.12,910301.15,deposito,0
303,64104.19,6163053.29,6227157.49,951913.67,887809.47,deposito,0
303,247926.66,13560315.8,13808242.46,571810.83,323884.18,deposito,0
303,238592.16,139693.0,0.0,143326.73,381918.89,saque,0
303,11751.96,0.0,0.0,862749.18,874501.14,saque,0
303,286158.2,0.0,0.0,2643934.11,2930092.31,saque,0
303,32619.65,12067.0,0.0,0.0,0.0,pagamento,0
303,12538.35,0.0,0.0,0.0,0.0,pagamento,0
303,41914.28,0.0,0.0,2159753.52,2201667.8,saque,0
303,322585.04,322585.04,0.0,0.0,0.0,transferencia,1
303,322585.04,322585.04,0.0,44013.15,366598.2,saque,1
303,254143.44,206924.28,461067.72,405180.91,151037.47,deposito,0
303,545230.89,21398695.24,21943926.13,2149905.67,1604674.79,deposito,0
303,143615.56,5815.0,0.0,12299176.97,12442792.54,saque,0
303,121437.08,151.0,121588.08,1474784.27,1353347.19,deposito,0
303,190018.08,50381.0,0.0,1221146.0,1411164.08,saque,0
303,14256.12,231462.02,217205.89,0.0,0.0,pagamento,0
303,43964.53,23453.0,0.0,0.0,0.0,pagamento,0
303,99300.8,4073267.18,4172567.97,1590928.62,1491627.83,deposito,0
303,95624.09,6614939.92,6710564.01,112382.66,16758.57,deposito,0
303,277591.18,0.0,0.0,440524.14,718115.32,saque,0
303,271720.81,8050643.69,8322364.5,316343.35,44622.53,deposito,0
303,66421.45,9659513.37,9725934.82,958878.92,892457.47,deposito,0
303,187324.66,0.0,0.0,3061766.35,3249091.01,saque,0
303,35435.86,0.0,0.0,921518.58,956954.44,saque,0
303,7461.16,20139.0,12677.84,0.0,0.0,pagamento,0
303,346271.21,0.0,0.0,652153.74,998424.95,saque,0
303,324738.78,10646.0,335384.78,0.0,0.0,deposito,0
303,10000000.0,25614246.07,15614246.07,0.0,0.0,transferencia,1
303,10000000.0,10000000.0,0.0,339202.58,10339202.58,saque,1
303,10000000.0,15614246.07,5614246.07,0.0,0.0,transferencia,1
303,10000000.0,10000000.0,0.0,235903.82,10235903.82,saque,1
303,5614246.07,5614246.07,0.0,0.0,0.0,transferencia,1
303,5614246.07,5614246.07,0.0,0.0,5614246.07,saque,1
303,127536.11,884414.8,1011950.91,283022.76,155486.64,deposito,0
303,176590.18,1844704.41,2021294.59,3135385.21,2958795.04,deposito,0
303,133893.76,535253.41,669147.17,295571.97,161678.21,deposito,0
303,104650.74,8880.0,0.0,160299.54,264950.28,saque,0
303,86608.71,0.0,0.0,2828839.86,4605592.69,saque,0
303,14146.32,260490.37,246344.05,0.0,0.0,pagamento,0
303,170853.32,0.0,0.0,2732847.8,2903701.12,saque,0
303,255074.92,1477085.31,1732160.23,306270.63,51195.71,deposito,0
303,197012.69,0.0,197012.69,694626.54,497613.85,deposito,0
303,25665.84,596387.41,622053.24,664100.33,638434.5,deposito,0
